run_id,checked_at,agency_id,agency_name,agency_name_normalized,nexo_project_count,candidate_website_url,domain,official_confidence,official_confidence_reason,home_status,robots_status,robots_allows_project_crawl,tos_url,legal_operational_flag,sitemap_status,sitemap_url_count,project_url_count,detected_stack,archetype_primary,archetype_secondary,archetype_confidence,recommended_extractor,requires_playwright,project_pages_sampled,critical_fields_detected_count,critical_field_coverage_pct,desirable_field_coverage_pct,match_high_count,match_medium_count,match_low_count,unmatched_web_count,unmatched_nexo_count,error_rate_pct,average_latency_ms,extraction_cost_level,viability_score,final_decision,decision_reason,next_action,evidence_path,notes
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0160,INMOBILIARIA ARES,ares,1,https://inmobiliariaares.pe/,inmobiliariaares.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=0 | real_estate_terms=false | parked=false,200,200,true_preliminary,,clear_preliminary,200,18,4,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,557,low_medium,88,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=4 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0161,INMOBILIARIA DIEGAL,diegal,1,https://inmobiliariadiegal.com/,inmobiliariadiegal.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,TIMEOUT,review_required,,review_required,TIMEOUT,0,0,HTML/CMS no identificado,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,3291,medium,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=TIMEOUT | sitemap=TIMEOUT | project_urls=0 | legal_flag=review_required | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0162,INMOBILIARIA HUANWIL,huanwil,1,https://alpunto.com.pe/,alpunto.com.pe,medium,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=0 | title_token_hits=0 | body_token_hits=0 | real_estate_terms=false | parked=false,200,200,true_preliminary,,clear_preliminary,200,31,1,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,32,low_medium,82,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=1 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0163,INMOBILIARIA KLEMENTS,klements,1,,,none,No se encontro web propia en evidencia local.,,,,,not_official_or_unconfirmed,,,0,,discovery_pending,,,discovery_required,false,0,,,,,,,,,,,unknown,0,Discovery pendiente,No hay dominio oficial confirmado.,Buscar y validar web oficial.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,Sin URL candidata en Fase 1.
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0164,Inmobiliaria Las Leyendas,leyendas,1,,,none,No se encontro web propia en evidencia local.,,,,,not_official_or_unconfirmed,,,0,,discovery_pending,,,discovery_required,false,0,,,,,,,,,,,unknown,0,Discovery pendiente,No hay dominio oficial confirmado.,Buscar y validar web oficial.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,Sin URL candidata en Fase 1.
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0165,INMOVISION,inmovision,1,https://inmovision.pe/,inmovision.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=false | parked=false,200,200,true_preliminary,,clear_preliminary,200,31,5,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,798,low_medium,90,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=5 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0166,INVERPLUS,inverplus,1,https://www.inverplus.pe/,inverplus.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=false | parked=false,200,200,true_preliminary,https://www.inverplus.pe/legal-promociones,clear_preliminary,200,6,0,React,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,609,medium,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=0 | legal_flag=clear_preliminary | stack=React
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0167,JK INVERSIONES INMOBILIARIAS,jk inversiones inmobiliarias,1,https://jkinversiones.com/,jkinversiones.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=0 | body_token_hits=0 | real_estate_terms=false | parked=false,200,404,review_required,,review_required,404,0,0,HTML/CMS no identificado,playwright_rendered_html,,medium,playwright_rendered_html,true,0,,,,,,,,,,321,high,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=404 | sitemap=404 | project_urls=0 | legal_flag=review_required | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0168,KALLPA,kallpa,1,https://constructorakallpa.pe/,constructorakallpa.pe,high,Existe URL de web propia en matrices locales.,200,200,true_preliminary,,clear_preliminary,200,22,3,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1061,low_medium,86,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=3 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0169,LIMA METRO CUADRADO,lima metro cuadrado,1,https://limametrocuadrado.pe/,limametrocuadrado.pe,high,Discovery faltantes: source=domain_guess_from_agency_name | status=200 | domain_token_hits=3 | title_token_hits=3 | body_token_hits=3 | real_estate_terms=true | parked=false,200,404,review_required,,review_required,200,15,2,HTML/CMS no identificado,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,544,medium,69,Go condicionado,"Hay URLs candidatas, pero requiere Playwright o revision operativa.",Evaluar endpoint/API o navegador limitado.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=404 | sitemap=200 | project_urls=2 | legal_flag=review_required | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0170,LOS PORTALES,portales,1,https://www.losportales.com.pe/,losportales.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=2 | title_token_hits=2 | body_token_hits=2 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://www.losportales.com.pe/condiciones-de-uso,clear_preliminary,200,118,3,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1578,low_medium,86,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=3 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0171,MAHPSA  CORPORACION INMOBILIARIA,mahpsa corporacion,1,https://mahpsa.com.pe/,mahpsa.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=0 | real_estate_terms=false | parked=false,200,404,review_required,,review_required,404,0,2,React,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,452,medium,57,Go condicionado,"Hay URLs candidatas, pero requiere Playwright o revision operativa.",Evaluar endpoint/API o navegador limitado.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=404 | sitemap=404 | project_urls=2 | legal_flag=review_required | stack=React
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0172,MC INVERSIONES INMOBILIARIAS,mc inversiones inmobiliarias,1,https://mcinversionesinmobiliarias.pe/,mcinversionesinmobiliarias.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=2 | title_token_hits=2 | body_token_hits=2 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,0,10,WordPress | Vue,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,4187,low_medium,80,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=10 | legal_flag=clear_preliminary | stack=WordPress | Vue
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0173,MIRANO,mirano,1,https://mirano.pe/,mirano.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,0,0,React,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,522,medium,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=0 | legal_flag=clear_preliminary | stack=React
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0174,MUNDO VERDE,mundo verde,1,https://inmobiliariamundoverde.com/,inmobiliariamundoverde.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=2 | title_token_hits=2 | body_token_hits=2 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://inmobiliariamundoverde.com/wp-content/uploads/2025/07/Terminos-y-condiciones-del-uso-de-la-WEB.pdf,clear_preliminary,200,24,12,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1068,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=12 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0175,MYE GRUPO INMOBILIARIO,mye,1,https://myegrupoinmobiliario.com/,myegrupoinmobiliario.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,16,5,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1774,low_medium,90,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=5 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0176,NADLAN,nadlan,1,https://nadlan.com.pe/,nadlan.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,0,5,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,746,low_medium,78,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=5 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0177,NOI INMOBILIARIA,noi,1,https://noi.pe/,noi.pe,medium,Discovery faltantes: source=domain_guess_from_agency_name | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://noi.pe/terminos-y-condiciones/,clear_preliminary,200,90,20,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,463,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=20 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0178,OLED INMOBILIARIA,oled,1,https://oledinmobiliaria.com/,oledinmobiliaria.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,16,7,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,955,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=7 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0179,ORIZZONTE GRUPO INMOBILIARIO,orizzonte,1,https://orizzonte.pe/,orizzonte.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://orizzonte.pe/page/terminos-y-condiciones,clear_preliminary,404,0,8,HTML/CMS no identificado,static_html_sitemap,,medium,static_html_sitemap,false,0,,,,,,,,,,1253,low,79,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=404 | project_urls=8 | legal_flag=clear_preliminary | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0180,PAQARI INMOBILIARIA,paqari,1,https://grupopaqari.pe/,grupopaqari.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=false | parked=false,200,200,true_preliminary,https://grupopaqari.pe/terminos-y-condiciones/,clear_preliminary,200,30,1,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1252,low_medium,82,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=1 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0181,PRAGA DESARROLLO INMOBILIARIO,praga desarrollo,1,https://www.pragadi.com.pe/,pragadi.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=2 | body_token_hits=2 | real_estate_terms=true | parked=false,200,404,review_required,,review_required,404,0,7,HTML/CMS no identificado,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,328,medium,65,Go condicionado,"Hay URLs candidatas, pero requiere Playwright o revision operativa.",Evaluar endpoint/API o navegador limitado.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=404 | sitemap=404 | project_urls=7 | legal_flag=review_required | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0182,PROCITY,procity,1,https://procity.com.pe/,procity.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,TIMEOUT,TIMEOUT,review_required,,review_required,TIMEOUT,0,0,HTML/CMS no identificado,playwright_rendered_html,,medium,playwright_rendered_html,true,0,,,,,,,,,,6015,high,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=TIMEOUT | robots=TIMEOUT | sitemap=TIMEOUT | project_urls=0 | legal_flag=review_required | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0183,QOLONO INMOBILIARIA,qolono,1,,,none,CODIP o matriz local solo tiene perfil de Nexo; web propia pendiente de descubrimiento.,,,,,not_official_or_unconfirmed,,,0,,discovery_pending,,,discovery_required,false,0,,,,,,,,,,,unknown,0,Discovery pendiente,No hay dominio oficial confirmado.,Buscar y validar web oficial.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,Sin URL candidata en Fase 1.
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0184,QUARK GRUPO INMOBILIARIO,quark,1,https://quarkgrupoinmobiliario.com/,quarkgrupoinmobiliario.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://quarkgrupoinmobiliario.com/legal/libro-de-reclamaciones/,clear_preliminary,200,33,10,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,3426,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=10 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0185,TECTONICA GRUPO INMOBILIARIO,tectonica,1,https://tectonica.com.pe/,tectonica.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,21,13,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,370,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=13 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0186,TM GESTION INMOBILIARIA,tm gestion,1,https://tmgi.com.pe/,tmgi.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=0 | title_token_hits=0 | body_token_hits=0 | real_estate_terms=true | parked=false,200,200,false,https://tmgi.com.pe/terminos-condiciones/,blocked_access,200,96,20,WordPress | Bloqueo/restriccion,blocked_or_restricted,,high,manual_legal_review,false,0,,,,,,,,,,3425,not_allowed,15,No-go técnico,Acceso bloqueado o restringido sin evasion permitida.,Excluir del MVP automatizado.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=20 | legal_flag=blocked_access | stack=WordPress | Bloqueo/restriccion
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0187,TRIBECA INMOBILIARIA,tribeca,1,https://tribeca.com.pe/,tribeca.com.pe,medium,Discovery faltantes: source=domain_guess_from_agency_name | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://tribeca.com.pe/terminos-y-condiciones-de-tribeca/,clear_preliminary,200,44,5,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,629,low_medium,90,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=5 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0188,VERONES GRUPO INMOBILIARIO,verones,1,https://grupo-verones.com/,grupo-verones.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,404,0,6,Next.js,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,1062,medium,77,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=404 | project_urls=6 | legal_flag=clear_preliminary | stack=Next.js
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0189,VIBRANT,vibrant,1,https://albamar.com.pe/,albamar.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=0 | title_token_hits=0 | body_token_hits=0 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://albamar.com.pe/legales/,clear_preliminary,200,85,20,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1153,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=20 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0190,VITTORIA INMOBILIARIA,vittoria,1,https://www.vittoriainmobiliaria.com/,vittoriainmobiliaria.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,0,8,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,542,low_medium,80,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=8 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0191,XYZ INMOBILIARIA,xyz,1,https://xyz.pe/,xyz.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=false | parked=false,200,200,true_preliminary,,clear_preliminary,200,15,0,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,3878,low_medium,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=0 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0192,YOPLAC ASOCIADOS,yoplac asociados,1,https://yoplacasociados.com/,yoplacasociados.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=2 | title_token_hits=2 | body_token_hits=2 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,0,1,WordPress | Vue,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,342,low_medium,70,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=1 | legal_flag=clear_preliminary | stack=WordPress | Vue
